county_fips,year,crop,yield_value,TMIN,TMAX,PRCP,HTDD,CLDD,VPD,ETO,SRAD,WIND,ndvi_mean_year,ndvi_min_year,ndvi_max_year,evi_mean_year,evi_min_year,evi_max_year,state_abbr,county_name,clay_mean,silt_mean,sand_mean,ph_mean,soc_mean,bdod_mean
31137,2021,CORN,227.0,12.36275137394413,25.931343877542787,552.4598808347197,413.9468223140546,568.1094901993705,1.1075222001236282,940.2441600440094,256.8419997143619,4.44306532279793,0.6216342761844652,0.2600552993478717,0.8346341092489994,0.4723665106233785,0.1806299496528997,0.6703548230839347,NE,Phelps,25.04867486603396,51.902816514946096,23.048313319129704,6.437205436115953,25.27959358254245,1.3466673122861386
31137,2020,CORN,230.0,11.228673127264486,25.841259530705734,327.849039126335,518.7369346147741,561.5008064900697,1.210739937040048,997.0746477467104,256.4811713246227,4.9007995668638085,0.5898368591730366,0.2452462248089193,0.824068397728071,0.4399161555290656,0.1662156805273122,0.6302500284692525,NE,Phelps,25.04867486603396,51.902816514946096,23.048313319129704,6.437205436115953,25.27959358254245,1.3466673122861386
31137,2019,CORN,214.3,12.39075654275785,25.326334166212995,687.2472320348209,419.8057005389824,521.460955055336,0.920149113784594,873.7494953530784,255.0879338255199,4.516374168422753,0.5799043368627729,0.2523671391907999,0.8375269400462806,0.4288294246780261,0.1657693996213447,0.6505482417782769,NE,Phelps,25.04867486603396,51.902816514946096,23.048313319129704,6.437205436115953,25.27959358254245,1.3466673122861386
31137,2018,CORN,228.5,12.256719482597036,25.56532540463648,584.0664737524469,478.9525326206881,590.1586173589432,1.073178259634166,926.7035694970256,253.2370037764324,4.621317059180962,0.619504004160531,0.2410558541476753,0.8303626660122013,0.4641173745646633,0.157933050417222,0.6483542766986888,NE,Phelps,25.04867486603396,51.902816514946096,23.048313319129704,6.437205436115953,25.27959358254245,1.3466673122861386
31137,2017,CORN,219.6,11.68471227373566,26.12017191320778,539.5253106948808,415.7012550710036,525.3457160828608,1.2391685049160577,968.2696317863298,253.7883133695736,4.426157934045407,0.592779416684197,0.2868285932262818,0.843060442886194,0.4500619666690041,0.1844368636140523,0.6753391781782481,NE,Phelps,25.04867486603396,51.902816514946096,23.048313319129704,6.437205436115953,25.27959358254245,1.3466673122861386
31137,2016,CORN,205.5,12.263768122728012,26.083121890234715,536.1107563175649,381.1528207687299,540.1198119483432,1.0876867183830436,936.4602848855463,255.7878637907687,4.620056358688228,0.6041966866278657,0.2706237649533694,0.8225459165556404,0.4412588813781176,0.1795176077413926,0.6136639085618121,NE,Phelps,25.04867486603396,51.902816514946096,23.048313319129704,6.437205436115953,25.27959358254245,1.3466673122861386
31137,2015,CORN,224.0,12.079018773877912,25.666155206098,501.76526566438736,394.5780465858611,498.7888787636748,1.0984088533820642,929.6550060599692,254.4069818303804,4.637687192156358,0.5968909941799311,0.2497605702264921,0.8169546278662074,0.4404857866909754,0.1639270398990251,0.6493468236449056,NE,Phelps,25.04867486603396,51.902816514946096,23.048313319129704,6.437205436115953,25.27959358254245,1.3466673122861386
31137,2014,CORN,222.7,11.05422455217852,25.16049416439933,570.4912193460457,478.93173956677145,443.87114277536136,1.1729021065658012,939.1923695094778,250.02752870251933,4.625498329270014,0.589858464203071,0.2432066623658925,0.8025750623378435,0.4402680065446552,0.1713174077554168,0.6395432755066258,NE,Phelps,25.04867486603396,51.902816514946096,23.048313319129704,6.437205436115953,25.27959358254245,1.3466673122861386
31137,2013,CORN,199.5,11.820019465013676,27.049568914961306,381.6934536459666,500.5171362701856,707.0496788479132,1.4516063444188934,1043.1601062772727,246.95960485923788,4.7649065976725655,0.5814236291050184,0.2322506727438469,0.805902225369891,0.4389451082906763,0.1569544590140945,0.6459471442395346,NE,Phelps,25.04867486603396,51.902816514946096,23.048313319129704,6.437205436115953,25.27959358254245,1.3466673122861386
31137,2012,CORN,206.6,13.209330597076862,30.080386817002143,266.0844066188757,261.3507106472458,870.1149953284402,1.993216056165119,1242.1360828689417,262.1209977461765,4.803362513528212,0.585044340041605,0.2976974139260916,0.7603891171727081,0.4327716302737066,0.1922773639997193,0.6021767704929525,NE,Phelps,25.04867486603396,51.902816514946096,23.048313319129704,6.437205436115953,25.27959358254245,1.3466673122861386
