county_fips,county_name,state_abbr,year,TMIN,TMAX,PRCP,HTDD,CLDD,VPD,ETO,SRAD,WIND
31013,Box Butte,NE,2009,8.002794618445067,23.038096584744256,406.4643953923146,716.5807091333915,210.7018086236312,0.9926393521918598,833.7993196785256,248.7506784244086,3.8928871821318487
31013,Box Butte,NE,2010,8.674042617240493,24.11700158079344,421.7515603366594,666.6574620267513,320.04248404784664,1.1542720040256662,917.7355343289963,256.14148519120425,4.383861290802438
31013,Box Butte,NE,2011,8.437701976445542,24.691809425831977,390.25803961072273,727.5153532910409,411.70089089830236,1.253002690451388,926.4734878532266,258.32252059037717,4.1592628576416955
31013,Box Butte,NE,2012,10.369049150820931,28.22677058527583,129.99579086009015,416.6591957200146,598.2787917048224,1.9225418220831434,1148.4312820680402,267.3029541836922,4.1438293159122175
31013,Box Butte,NE,2013,8.574471957880014,24.822737837144693,320.1295191645508,721.8508224709105,430.39691381816584,1.2688353543222235,923.611309014316,253.12829048479082,4.01487133763308
31013,Box Butte,NE,2014,8.393692472192384,23.82295016587676,437.72360977626715,663.8389782784537,264.95345834275463,1.077419418967975,860.3325958949938,251.01484809469028,4.00601671332334
31013,Box Butte,NE,2015,8.95576716707514,23.860894138798482,446.17393714098154,638.41353130965,294.1297101441591,1.087914544922554,858.3354587728523,252.56410858719954,3.7972313241521696
31013,Box Butte,NE,2016,8.696206340069011,24.81164357987454,380.71657385068505,622.2899969278385,340.9043396427086,1.204625572296976,947.8331391083373,262.3143181116402,4.316002775787491
31013,Box Butte,NE,2017,8.71234289194292,24.618379102817116,358.3975436747777,626.4385326546766,328.93423417784743,1.2620891807760142,914.9352577520625,256.89816918194356,3.776493999081225
31013,Box Butte,NE,2018,8.379606493086564,24.36933707546926,452.298126775451,650.7528448731566,300.3067096117433,1.0827263920547814,898.3380850791892,260.80548158266015,4.104955939227585
31013,Box Butte,NE,2019,8.34735304723095,23.11397739472603,495.9545890505134,729.9855394447499,262.36660966284575,0.9762498512135767,834.8693476395026,256.297278878778,3.994814180864458
31013,Box Butte,NE,2020,7.730917230582949,25.41130714245739,221.4046315932218,704.609886972914,389.95230491958887,1.4246073786276554,1003.834192226378,264.50447515199596,4.176924131826919
31013,Box Butte,NE,2021,8.58065421671366,25.656340853773177,203.86019294900882,635.2886444463791,420.25519586068674,1.3712296520861416,978.5467765980707,264.85388692431815,4.049776542942527
31013,Box Butte,NE,2022,8.351861760868537,25.56170332439649,352.825175459206,686.4839943762161,442.0184171353385,1.4419519502931937,999.7837854553286,262.3397710789593,4.213700547683589
31013,Box Butte,NE,2023,8.651308541695359,24.116302017808888,439.6153347494248,610.050709357612,261.30327027250615,1.1093763583629244,885.1160967967444,260.0404448740698,3.8094703427801906
31013,Box Butte,NE,2024,8.776675590377222,25.864602979761166,244.9087466633753,556.9913524001718,378.7477022827698,1.3772789605390812,995.4042579196228,263.30850271210073,4.245972881377172
31015,Boyd,NE,2005,12.08623667010755,26.046091849020897,551.6592026140659,441.7359329487631,581.1778281894565,1.1442098097628106,930.4221759992921,247.18726265539416,4.631999392551803
31015,Boyd,NE,2006,11.55462522609923,26.224490694763645,400.2391717849811,438.9544916246094,546.2540404231365,1.2300997596670917,940.992556459988,241.05837971649214,4.4232128088484854
31015,Boyd,NE,2007,12.07287892436281,25.488212082150547,474.3882988766292,477.11920418528763,564.5784857780095,1.0620976602612417,901.6862907972438,246.07030501556193,4.564255335073178
31015,Boyd,NE,2008,10.204086455970813,24.245824869612782,564.474762547876,592.3629034540965,396.7048340822098,0.9841533096711018,854.4211490387572,244.98991834192674,4.432931009628469
31015,Boyd,NE,2009,10.068584029965358,23.418390810022863,480.44416496931876,585.3603141878291,302.07502462676655,0.9023601749284859,800.3009890314855,236.88269193205457,4.137599555956971
31015,Boyd,NE,2010,11.422209741150418,25.172805550249095,762.9823618707284,470.0767520652469,469.62314358260835,1.1131760626992406,924.4197973476299,244.51854878612653,4.6474096484737215
31015,Boyd,NE,2011,11.354268296737441,26.657845481638365,532.9400267519328,531.9166917720688,660.4190456042711,1.3924836729370789,987.1606039904284,242.23421186067068,4.624991861841143
31015,Boyd,NE,2012,12.343990197268333,29.84805527851407,242.18589683062305,321.2514566812533,830.1275949774584,2.0017643508866914,1199.9927193144806,254.01135352486637,4.598227841560197
